date,min_temp,max_temp,latitude,longitude,station
2021-04-14,-4.1,5.6,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-15,-4.9,9.4,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-16,-3.2,12.9,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-17,-2.1,15.1,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-18,-3.2,17.0,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-19,-0.7,16.7,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-20,-2.1,14.5,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-21,-1.3,13.9,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-22,-2.2,9.2,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-23,-0.4,0.9,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-24,-0.6,1.8,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-25,-0.6,2.1,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-26,-3.5,3.2,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-27,-5.0,4.4,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-28,-4.8,2.8,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-29,-5.5,6.4,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-30,-3.4,5.9,62.41345,22.18372,Kauhajoki Kuja-Kokko
2021-04-11,-2.2,9.6,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-12,0.4,13.2,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-13,0.9,7.6,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-14,-3.5,7.4,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-15,-5.3,11.7,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-16,-0.5,13.3,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-17,1.5,15.8,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-18,-1.2,17.2,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-19,0.3,16.5,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-20,-0.5,14.7,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-21,-1.3,14.6,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-22,0.4,12.2,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-23,-0.2,2.4,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-24,-0.3,2.7,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-25,-0.5,3.4,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-26,-0.1,3.0,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-27,-3.3,6.4,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-28,-4.9,4.9,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-29,-3.7,7.9,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-30,-3.3,9.4,61.83864,22.46368,Kankaanpää Niinisalo lentokenttä
2021-04-11,-1.7,8.1,62.32783,23.54228,Virrat Äijänneva
2021-04-12,0.3,12.9,62.32783,23.54228,Virrat Äijänneva
2021-04-13,-0.4,7.2,62.32783,23.54228,Virrat Äijänneva
2021-04-14,-3.6,6.2,62.32783,23.54228,Virrat Äijänneva
2021-04-15,-5.0,9.9,62.32783,23.54228,Virrat Äijänneva
2021-04-16,-4.3,12.3,62.32783,23.54228,Virrat Äijänneva
2021-04-17,-4.0,14.4,62.32783,23.54228,Virrat Äijänneva
2021-04-18,-4.2,15.8,62.32783,23.54228,Virrat Äijänneva
2021-04-19,-1.8,15.2,62.32783,23.54228,Virrat Äijänneva
2021-04-20,-3.5,12.7,62.32783,23.54228,Virrat Äijänneva
2021-04-21,-2.3,12.8,62.32783,23.54228,Virrat Äijänneva
2021-04-22,-0.8,12.0,62.32783,23.54228,Virrat Äijänneva
2021-04-23,-0.1,4.2,62.32783,23.54228,Virrat Äijänneva
2021-04-24,-0.6,2.4,62.32783,23.54228,Virrat Äijänneva
2021-04-25,-0.3,2.9,62.32783,23.54228,Virrat Äijänneva
2021-04-26,-0.8,2.1,62.32783,23.54228,Virrat Äijänneva
2021-04-27,-3.0,3.4,62.32783,23.54228,Virrat Äijänneva
2021-04-28,-6.1,3.8,62.32783,23.54228,Virrat Äijänneva
2021-04-29,-8.2,5.1,62.32783,23.54228,Virrat Äijänneva
2021-04-30,-3.4,5.2,62.32783,23.54228,Virrat Äijänneva
2021-04-11,-0.2,8.2,61.51757,23.75388,Tampere Siilinkari
2021-04-12,1.1,12.8,61.51757,23.75388,Tampere Siilinkari
2021-04-13,0.7,5.9,61.51757,23.75388,Tampere Siilinkari
2021-04-14,0.2,5.3,61.51757,23.75388,Tampere Siilinkari
2021-04-15,-1.4,9.0,61.51757,23.75388,Tampere Siilinkari
2021-04-16,-0.8,8.8,61.51757,23.75388,Tampere Siilinkari
2021-04-17,1.0,11.6,61.51757,23.75388,Tampere Siilinkari
2021-04-18,-0.4,13.5,61.51757,23.75388,Tampere Siilinkari
2021-04-19,0.5,13.0,61.51757,23.75388,Tampere Siilinkari
2021-04-20,0.7,12.1,61.51757,23.75388,Tampere Siilinkari
2021-04-21,0.9,11.9,61.51757,23.75388,Tampere Siilinkari
2021-04-22,2.4,11.4,61.51757,23.75388,Tampere Siilinkari
2021-04-23,1.1,3.1,61.51757,23.75388,Tampere Siilinkari
2021-04-24,0.4,3.1,61.51757,23.75388,Tampere Siilinkari
2021-04-25,0.4,3.4,61.51757,23.75388,Tampere Siilinkari
2021-04-26,1.1,3.3,61.51757,23.75388,Tampere Siilinkari
2021-04-27,0.0,3.4,61.51757,23.75388,Tampere Siilinkari
2021-04-28,-0.8,3.9,61.51757,23.75388,Tampere Siilinkari
2021-04-29,-0.7,4.3,61.51757,23.75388,Tampere Siilinkari
2021-04-30,-0.4,6.3,61.51757,23.75388,Tampere Siilinkari
2021-04-11,-1.6,8.5,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-12,0.7,11.9,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-13,-0.5,8.2,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-14,-2.9,6.3,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-15,-5.1,10.1,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-16,-4.1,12.5,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-17,-3.4,14.1,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-18,-4.0,15.1,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-19,-2.0,13.6,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-20,-3.1,12.3,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-21,-1.6,12.6,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-22,-2.2,11.5,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-23,-0.8,4.6,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-24,0.0,4.7,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-25,-0.1,3.3,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-26,0.4,3.8,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-27,-2.5,3.9,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-28,-2.4,5.5,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-29,-3.6,6.1,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-30,-3.9,7.0,61.85551,24.80459,Jämsä Halli lentoasema
2021-04-11,-1.6,8.9,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-12,0.6,12.1,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-13,-0.5,7.3,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-14,-2.1,5.8,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-15,-4.7,9.9,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-16,-3.2,12.4,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-17,-2.2,15.1,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-18,-2.8,16.4,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-19,-1.7,15.0,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-20,-3.4,13.6,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-21,-3.3,13.2,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-22,0.7,12.4,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-23,0.3,4.5,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-24,-0.2,3.5,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-25,0.0,3.2,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-26,0.3,3.4,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-27,-2.1,3.9,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-28,-2.7,4.7,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-29,-3.2,6.2,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-30,-5.3,6.7,61.84591,24.28696,Juupajoki Hyytiälä
2021-04-11,-1.7,8.7,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-12,1.0,12.8,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-13,-0.1,8.2,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-14,-2.5,6.6,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-15,-4.0,10.6,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-16,-3.1,12.9,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-17,-2.6,14.6,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-18,-2.2,15.6,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-19,-0.9,14.4,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-20,-2.3,13.2,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-21,-1.4,12.8,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-22,0.1,12.1,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-23,-0.6,4.9,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-24,0.3,4.5,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-25,0.3,3.9,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-26,0.5,4.2,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-27,-2.0,4.2,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-28,-2.1,5.3,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-29,-2.6,6.7,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-30,-3.2,7.3,61.85959,24.81483,Jämsä Halli Lentoasemantie
2021-04-11,-1.4,8.6,62.39758,25.67087,Jyväskylä lentoasema
2021-04-12,-1.2,12.0,62.39758,25.67087,Jyväskylä lentoasema
2021-04-13,1.7,8.3,62.39758,25.67087,Jyväskylä lentoasema
2021-04-14,-3.5,5.5,62.39758,25.67087,Jyväskylä lentoasema
2021-04-15,-5.4,9.8,62.39758,25.67087,Jyväskylä lentoasema
2021-04-16,-3.5,11.2,62.39758,25.67087,Jyväskylä lentoasema
2021-04-17,-2.8,13.3,62.39758,25.67087,Jyväskylä lentoasema
2021-04-18,-2.3,14.8,62.39758,25.67087,Jyväskylä lentoasema
2021-04-19,-3.2,13.7,62.39758,25.67087,Jyväskylä lentoasema
2021-04-20,-4.5,11.8,62.39758,25.67087,Jyväskylä lentoasema
2021-04-21,-4.4,12.4,62.39758,25.67087,Jyväskylä lentoasema
2021-04-22,1.7,11.6,62.39758,25.67087,Jyväskylä lentoasema
2021-04-23,0.1,5.1,62.39758,25.67087,Jyväskylä lentoasema
2021-04-24,0.2,4.1,62.39758,25.67087,Jyväskylä lentoasema
2021-04-25,0.8,2.7,62.39758,25.67087,Jyväskylä lentoasema
2021-04-26,0.8,3.5,62.39758,25.67087,Jyväskylä lentoasema
2021-04-27,-1.5,4.4,62.39758,25.67087,Jyväskylä lentoasema
2021-04-28,-4.0,5.3,62.39758,25.67087,Jyväskylä lentoasema
2021-04-29,-4.7,7.2,62.39758,25.67087,Jyväskylä lentoasema
2021-04-30,-3.1,6.2,62.39758,25.67087,Jyväskylä lentoasema
2021-04-11,-0.7,6.0,61.70448,25.50529,Luhanka Judinsalo
2021-04-12,2.4,9.5,61.70448,25.50529,Luhanka Judinsalo
2021-04-13,2.2,6.0,61.70448,25.50529,Luhanka Judinsalo
2021-04-14,-1.2,5.1,61.70448,25.50529,Luhanka Judinsalo
2021-04-15,-2.7,8.6,61.70448,25.50529,Luhanka Judinsalo
2021-04-16,-1.6,12.2,61.70448,25.50529,Luhanka Judinsalo
2021-04-17,0.2,13.0,61.70448,25.50529,Luhanka Judinsalo
2021-04-18,-0.9,10.0,61.70448,25.50529,Luhanka Judinsalo
2021-04-19,-0.9,13.3,61.70448,25.50529,Luhanka Judinsalo
2021-04-20,-0.9,11.7,61.70448,25.50529,Luhanka Judinsalo
2021-04-21,-1.3,10.6,61.70448,25.50529,Luhanka Judinsalo
2021-04-22,0.6,9.0,61.70448,25.50529,Luhanka Judinsalo
2021-04-23,0.3,4.1,61.70448,25.50529,Luhanka Judinsalo
2021-04-24,0.7,4.3,61.70448,25.50529,Luhanka Judinsalo
2021-04-25,1.4,3.1,61.70448,25.50529,Luhanka Judinsalo
2021-04-26,0.9,3.3,61.70448,25.50529,Luhanka Judinsalo
2021-04-27,0.5,2.9,61.70448,25.50529,Luhanka Judinsalo
2021-04-28,-0.6,4.4,61.70448,25.50529,Luhanka Judinsalo
2021-04-29,-1.3,4.9,61.70448,25.50529,Luhanka Judinsalo
2021-04-30,-1.5,6.1,61.70448,25.50529,Luhanka Judinsalo
2021-04-11,-1.8,7.9,61.87942,26.09478,Joutsa Savenaho
2021-04-12,0.9,10.7,61.87942,26.09478,Joutsa Savenaho
2021-04-13,0.5,8.0,61.87942,26.09478,Joutsa Savenaho
2021-04-14,-2.8,6.2,61.87942,26.09478,Joutsa Savenaho
2021-04-15,-4.2,9.8,61.87942,26.09478,Joutsa Savenaho
2021-04-16,-2.9,11.5,61.87942,26.09478,Joutsa Savenaho
2021-04-17,-0.5,13.3,61.87942,26.09478,Joutsa Savenaho
2021-04-18,-2.6,15.0,61.87942,26.09478,Joutsa Savenaho
2021-04-19,-1.1,13.3,61.87942,26.09478,Joutsa Savenaho
2021-04-20,-3.1,11.6,61.87942,26.09478,Joutsa Savenaho
2021-04-21,-2.0,11.6,61.87942,26.09478,Joutsa Savenaho
2021-04-22,0.6,11.8,61.87942,26.09478,Joutsa Savenaho
2021-04-23,-1.5,5.9,61.87942,26.09478,Joutsa Savenaho
2021-04-24,0.4,6.3,61.87942,26.09478,Joutsa Savenaho
2021-04-25,0.6,2.9,61.87942,26.09478,Joutsa Savenaho
2021-04-26,0.2,2.8,61.87942,26.09478,Joutsa Savenaho
2021-04-27,-2.6,3.7,61.87942,26.09478,Joutsa Savenaho
2021-04-28,-3.2,5.3,61.87942,26.09478,Joutsa Savenaho
2021-04-29,-2.1,6.9,61.87942,26.09478,Joutsa Savenaho
2021-04-30,-3.3,7.1,61.87942,26.09478,Joutsa Savenaho
2021-04-11,-0.2,9.5,61.6886,27.20219,Mikkeli lentoasema
2021-04-12,1.4,15.1,61.6886,27.20219,Mikkeli lentoasema
2021-04-13,1.4,8.1,61.6886,27.20219,Mikkeli lentoasema
2021-04-14,-4.4,8.7,61.6886,27.20219,Mikkeli lentoasema
2021-04-15,-5.5,10.6,61.6886,27.20219,Mikkeli lentoasema
2021-04-16,-4.7,12.9,61.6886,27.20219,Mikkeli lentoasema
2021-04-17,-2.8,13.8,61.6886,27.20219,Mikkeli lentoasema
2021-04-18,-3.0,16.0,61.6886,27.20219,Mikkeli lentoasema
2021-04-19,-3.1,13.6,61.6886,27.20219,Mikkeli lentoasema
2021-04-20,-4.3,12.5,61.6886,27.20219,Mikkeli lentoasema
2021-04-21,-3.4,12.5,61.6886,27.20219,Mikkeli lentoasema
2021-04-22,2.0,11.9,61.6886,27.20219,Mikkeli lentoasema
2021-04-23,0.3,6.9,61.6886,27.20219,Mikkeli lentoasema
2021-04-24,-0.3,5.8,61.6886,27.20219,Mikkeli lentoasema
2021-04-25,-1.0,3.5,61.6886,27.20219,Mikkeli lentoasema
2021-04-26,1.5,3.2,61.6886,27.20219,Mikkeli lentoasema
2021-04-27,-1.1,3.7,61.6886,27.20219,Mikkeli lentoasema
2021-04-28,-2.2,7.1,61.6886,27.20219,Mikkeli lentoasema
2021-04-29,-2.9,7.9,61.6886,27.20219,Mikkeli lentoasema
2021-04-30,-4.5,9.3,61.6886,27.20219,Mikkeli lentoasema
2021-04-11,-0.4,8.5,61.8923,27.88528,Juva Partala
2021-04-12,1.4,14.3,61.8923,27.88528,Juva Partala
2021-04-13,1.6,7.5,61.8923,27.88528,Juva Partala
2021-04-14,-3.6,6.8,61.8923,27.88528,Juva Partala
2021-04-15,-5.4,9.6,61.8923,27.88528,Juva Partala
2021-04-16,-4.6,11.8,61.8923,27.88528,Juva Partala
2021-04-17,-3.0,12.9,61.8923,27.88528,Juva Partala
2021-04-18,-3.3,14.3,61.8923,27.88528,Juva Partala
2021-04-19,-3.0,12.2,61.8923,27.88528,Juva Partala
2021-04-20,-4.3,10.8,61.8923,27.88528,Juva Partala
2021-04-21,-3.1,10.7,61.8923,27.88528,Juva Partala
2021-04-22,2.4,11.5,61.8923,27.88528,Juva Partala
2021-04-23,0.8,6.9,61.8923,27.88528,Juva Partala
2021-04-24,0.2,5.6,61.8923,27.88528,Juva Partala
2021-04-25,-0.3,2.6,61.8923,27.88528,Juva Partala
2021-04-26,0.9,3.2,61.8923,27.88528,Juva Partala
2021-04-27,-1.4,2.9,61.8923,27.88528,Juva Partala
2021-04-28,-3.1,4.8,61.8923,27.88528,Juva Partala
2021-04-29,-2.2,6.7,61.8923,27.88528,Juva Partala
2021-04-30,-2.7,7.8,61.8923,27.88528,Juva Partala
2021-04-11,-0.3,8.3,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-12,0.1,12.8,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-13,2.4,8.1,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-14,-1.6,7.1,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-15,-2.9,9.0,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-16,-3.0,10.9,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-17,-2.1,12.5,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-18,-1.9,13.2,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-19,-1.5,13.0,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-20,-2.2,10.9,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-21,-2.2,11.1,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-22,2.5,11.0,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-23,1.2,5.8,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-24,0.4,6.0,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-25,0.5,2.9,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-26,1.2,3.7,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-27,-0.4,3.4,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-28,-1.7,5.5,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-29,-2.5,6.6,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-30,-1.7,7.6,62.32221,27.90785,Varkaus Kosulanniemi
2021-04-11,0.3,8.8,61.94638,28.93238,Savonlinna lentoasema
2021-04-12,0.7,14.5,61.94638,28.93238,Savonlinna lentoasema
2021-04-13,2.9,10.8,61.94638,28.93238,Savonlinna lentoasema
2021-04-14,-3.0,6.8,61.94638,28.93238,Savonlinna lentoasema
2021-04-15,-5.0,9.1,61.94638,28.93238,Savonlinna lentoasema
2021-04-16,-4.8,12.1,61.94638,28.93238,Savonlinna lentoasema
2021-04-17,-2.9,13.4,61.94638,28.93238,Savonlinna lentoasema
2021-04-18,-3.1,14.1,61.94638,28.93238,Savonlinna lentoasema
2021-04-19,-3.0,12.4,61.94638,28.93238,Savonlinna lentoasema
2021-04-20,-3.8,10.9,61.94638,28.93238,Savonlinna lentoasema
2021-04-21,-3.9,9.8,61.94638,28.93238,Savonlinna lentoasema
2021-04-22,0.7,10.4,61.94638,28.93238,Savonlinna lentoasema
2021-04-23,0.5,7.2,61.94638,28.93238,Savonlinna lentoasema
2021-04-24,-0.3,6.6,61.94638,28.93238,Savonlinna lentoasema
2021-04-25,0.5,3.9,61.94638,28.93238,Savonlinna lentoasema
2021-04-26,0.9,5.1,61.94638,28.93238,Savonlinna lentoasema
2021-04-27,-2.0,3.0,61.94638,28.93238,Savonlinna lentoasema
2021-04-28,-3.5,4.3,61.94638,28.93238,Savonlinna lentoasema
2021-04-29,-4.3,6.3,61.94638,28.93238,Savonlinna lentoasema
2021-04-30,-4.3,7.2,61.94638,28.93238,Savonlinna lentoasema
2021-04-11,0.0,6.4,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-12,1.3,9.9,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-13,2.4,6.5,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-14,-0.6,4.7,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-15,-1.6,7.4,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-16,-2.2,8.8,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-17,-0.6,10.5,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-18,-1.5,11.3,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-19,-0.7,11.3,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-20,-1.0,7.5,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-21,0.6,8.2,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-22,0.3,7.6,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-23,0.1,2.9,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-24,0.9,4.9,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-25,1.2,3.1,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-26,1.3,3.7,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-27,0.6,2.4,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-28,-0.3,4.2,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-29,-0.7,5.3,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-30,-0.3,5.5,62.06302,28.56618,Rantasalmi Rukkasluoto
2021-04-11,-0.5,8.5,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-12,0.1,12.0,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-13,2.0,11.4,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-14,-2.5,7.2,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-15,-3.9,8.5,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-16,-3.9,12.2,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-17,-2.1,13.6,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-18,-2.5,14.1,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-19,-1.5,12.3,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-20,-2.0,10.9,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-21,-1.3,8.8,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-22,0.6,9.7,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-23,1.1,7.5,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-24,0.6,6.3,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-25,0.7,3.8,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-26,1.3,5.1,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-27,-1.7,3.5,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-28,-3.3,4.4,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-29,-3.5,7.0,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-30,-3.0,7.1,61.80186,29.31506,Savonlinna Punkaharju Laukansaari
2021-04-11,-2.1,7.8,62.23539,30.34662,Tohmajärvi Kemie
2021-04-12,-2.3,10.9,62.23539,30.34662,Tohmajärvi Kemie
2021-04-13,-1.3,11.5,62.23539,30.34662,Tohmajärvi Kemie
2021-04-14,-4.4,7.6,62.23539,30.34662,Tohmajärvi Kemie
2021-04-15,-5.5,9.2,62.23539,30.34662,Tohmajärvi Kemie
2021-04-16,-6.0,12.8,62.23539,30.34662,Tohmajärvi Kemie
2021-04-17,-4.5,13.9,62.23539,30.34662,Tohmajärvi Kemie
2021-04-18,-4.3,14.5,62.23539,30.34662,Tohmajärvi Kemie
2021-04-19,-4.4,12.4,62.23539,30.34662,Tohmajärvi Kemie
2021-04-20,-5.8,12.3,62.23539,30.34662,Tohmajärvi Kemie
2021-04-21,-5.1,10.1,62.23539,30.34662,Tohmajärvi Kemie
2021-04-22,0.3,6.3,62.23539,30.34662,Tohmajärvi Kemie
2021-04-23,-0.7,8.0,62.23539,30.34662,Tohmajärvi Kemie
2021-04-24,0.2,7.1,62.23539,30.34662,Tohmajärvi Kemie
2021-04-25,1.4,5.5,62.23539,30.34662,Tohmajärvi Kemie
2021-04-26,0.9,7.4,62.23539,30.34662,Tohmajärvi Kemie
2021-04-27,-2.1,3.1,62.23539,30.34662,Tohmajärvi Kemie
2021-04-28,-3.2,4.5,62.23539,30.34662,Tohmajärvi Kemie
2021-04-29,-4.7,6.4,62.23539,30.34662,Tohmajärvi Kemie
2021-04-30,-4.3,7.3,62.23539,30.34662,Tohmajärvi Kemie
2021-04-11,-2.8,6.7,63.05858,21.7546,Vaasa lentoasema
2021-04-12,-0.3,4.7,63.05858,21.7546,Vaasa lentoasema
2021-04-13,1.1,6.7,63.05858,21.7546,Vaasa lentoasema
2021-04-14,-2.1,5.1,63.05858,21.7546,Vaasa lentoasema
2021-04-15,-3.9,7.2,63.05858,21.7546,Vaasa lentoasema
2021-04-16,-3.6,12.7,63.05858,21.7546,Vaasa lentoasema
2021-04-17,-2.5,15.3,63.05858,21.7546,Vaasa lentoasema
2021-04-18,-2.0,16.3,63.05858,21.7546,Vaasa lentoasema
2021-04-19,-0.6,16.3,63.05858,21.7546,Vaasa lentoasema
2021-04-20,-1.6,15.1,63.05858,21.7546,Vaasa lentoasema
2021-04-21,-1.0,14.3,63.05858,21.7546,Vaasa lentoasema
2021-04-22,1.1,5.9,63.05858,21.7546,Vaasa lentoasema
2021-04-23,-0.2,1.0,63.05858,21.7546,Vaasa lentoasema
2021-04-24,-0.2,0.9,63.05858,21.7546,Vaasa lentoasema
2021-04-25,-0.1,1.9,63.05858,21.7546,Vaasa lentoasema
2021-04-26,-2.9,2.8,63.05858,21.7546,Vaasa lentoasema
2021-04-27,-3.2,5.0,63.05858,21.7546,Vaasa lentoasema
2021-04-28,-3.3,3.7,63.05858,21.7546,Vaasa lentoasema
2021-04-29,-4.0,5.6,63.05858,21.7546,Vaasa lentoasema
